t[s],AI 0 (V),AI 2 (V),AI 4 (V),AI 1 (A),AI 3 (A),AI 5 (A)
-1.96528,1600.76,-924.998,-677.014,10.9863,-9.76563,2.44141
-1.96524,1624.83,-910.664,-715.701,5.49316,-10.376,-4.88281
-1.9652,1611.75,-885.476,-728.364,3.05176,-14.6484,-8.54492
-1.96516,1607.58,-874.204,-734.487,4.88281,-14.0381,-6.10352
-1.96512,1615.79,-867.803,-750.212,6.71387,-12.8174,-9.15527
-1.96508,1660.04,-844.702,-820.488,10.376,-7.93457,-2.44141
-1.96504,1597.84,-832.595,-765.938,6.71387,-9.15527,-2.44141
-1.965,1615.51,-832.874,-784.167,12.207,-10.376,-1.2207
-1.96496,1612.73,-816.313,-798.083,9.76563,-9.76563,-4.27246
-1.96492,1515.87,-769.417,-756.753,5.49316,-15.2588,-9.15527
-1.96488,1623.02,-796.553,-828.838,5.49316,-15.8691,-7.32422
-1.96484,1616.48,-788.899,-830.369,4.27246,-14.0381,-6.71387
-1.9648,1603.4,-776.514,-825.776,7.32422,-14.0381,-12.207
-1.96476,1545.37,-701.785,-851.66,4.88281,-10.9863,-5.49316
-1.96472,1596.31,-763.433,-833.708,9.76563,-9.76563,0.610352
-1.96468,1608.55,-740.889,-869.333,9.76563,-12.8174,0
-1.96464,1611.47,-733.235,-878.657,10.9863,-9.15527,1.2207
-1.9646,1618.29,-716.118,-909.551,10.9863,-13.4277,-2.44141
-1.96456,1595.89,-722.659,-874.9,7.93457,-11.5967,-11.5967
-1.96452,1600.76,-693.296,-909.412,2.44141,-13.4277,-11.5967
-1.96448,1607.44,-688.008,-919.988,6.10352,-12.8174,-10.376
-1.96444,1654.75,-695.522,-963.127,7.93457,-10.376,-8.54492
-1.9644,1610.78,-698.445,-907.463,12.8174,-8.54492,0.610352
-1.96436,1600.76,-647.095,-955.334,6.71387,-9.76563,-2.44141
-1.96432,1603.13,-629.282,-976.208,10.376,-9.76563,-5.49316
-1.96428,1592.69,-614.253,-979.548,11.5967,-9.15527,-1.2207
-1.96424,1600.06,-599.78,-1000.56,9.76563,-8.54492,-4.88281
-1.9642,1602.01,-596.58,-1005.99,5.49316,-14.0381,-12.207
-1.96416,1584.48,-566.382,-1020.32,2.44141,-10.9863,-12.207
-1.96412,1578.49,-546.482,-1032.43,7.93457,-14.0381,-12.207
-1.96408,1608.69,-536.184,-1075.43,10.9863,-17.0898,-5.49316
-1.96404,1563.6,-516.841,-1046.21,11.5967,-9.76563,-6.10352
-1.964,1574.04,-498.75,-1076.4,14.0381,-10.376,-3.66211
-1.96396,1565.27,-476.484,-1089.62,10.376,-8.54492,-3.66211
-1.96392,1497.08,-410.383,-1089.21,8.54492,-9.76563,-8.54492
-1.96388,1597,-484.138,-1110.08,11.5967,-9.76563,-9.76563
-1.96384,1542.73,-415.95,-1129.01,10.376,-12.8174,-6.71387
-1.9638,1540.78,-402.729,-1138.89,7.93457,-9.76563,-12.207
-1.96376,1540.5,-380.464,-1161.99,10.9863,-10.9863,-12.207
-1.96372,1483.59,-353.188,-1137.63,11.5967,-7.32422,-5.49316
-1.96368,1526.59,-345.535,-1182.58,10.9863,-10.9863,-3.05176
-1.96364,1513.09,-323.269,-1190.38,10.9863,-10.376,-6.71387
-1.9636,1483.45,-298.499,-1185.37,13.4277,-9.76563,-7.93457
-1.96356,1489.01,-268.44,-1222.8,10.9863,-9.76563,-10.9863
-1.96352,1479.97,-251.462,-1229.34,8.54492,-10.9863,-12.207
-1.96348,1473.01,-242.695,-1232.96,9.15527,-12.207,-12.8174
-1.96344,1476.21,-220.569,-1259.54,8.54492,-11.5967,-9.76563
-1.9634,1451.72,-203.87,-1248.54,14.6484,-8.54492,-5.49316
-1.96336,1463.55,-190.928,-1278.6,12.207,-8.54492,-7.93457
-1.96332,1451.02,-171.724,-1281.11,11.5967,-11.5967,-7.93457
-1.96328,1414.7,-125.105,-1291.13,14.6484,-8.54492,-7.93457
-1.96324,1406.35,-123.574,-1280.55,10.376,-12.8174,-13.4277
-1.9632,1377.55,-61.5088,-1323.83,10.9863,-10.9863,-15.2588
-1.96316,1398.28,-90.7324,-1301.43,7.93457,-10.9863,-20.752
-1.96312,1399.12,-50.376,-1353.33,9.15527,-9.76563,-14.6484
-1.96308,1437.39,-30.4761,-1413.59,15.2588,-7.93457,-8.54492
-1.96304,1374.35,-17.2559,-1356.95,12.207,-9.76563,-15.8691
-1.963,1333.57,19.7607,-1354.58,13.4277,-7.32422,-9.15527
-1.96296,1325.36,34.6509,-1355.14,10.376,-4.88281,-13.4277
-1.96292,1239.78,119.817,-1363.49,9.76563,-9.76563,-17.0898
-1.96288,1322.02,77.2339,-1398.84,11.5967,-9.15527,-14.6484
-1.96284,1319.52,105.762,-1427.23,7.32422,-12.207,-20.752
-1.9628,1289.18,141.248,-1430.43,9.76563,-9.15527,-20.1416
-1.96276,1288.76,149.597,-1439.19,9.15527,-11.5967,-18.9209
-1.96272,1235.6,183.552,-1414.56,15.2588,-5.49316,-14.0381
-1.96268,1262.46,211.245,-1474.4,16.4795,-6.10352,-6.71387
-1.96264,1240.2,234.067,-1475.1,14.0381,-7.32422,-8.54492
-1.9626,1241.45,255.498,-1499.59,15.8691,-6.10352,-11.5967
-1.96256,1219.32,287.644,-1506.27,12.207,-9.76563,-15.2588
-1.96252,1212.36,312.971,-1526.03,11.5967,-7.93457,-16.4795
-1.96248,1198.03,341.499,-1540.36,10.376,-10.9863,-22.583
-1.96244,1102.84,438.215,-1549.69,13.4277,-9.15527,-16.4795
-1.9624,1175.35,394.937,-1568.47,17.7002,-9.15527,-14.0381
-1.96236,1138.19,429.031,-1568.89,15.2588,-5.49316,-14.0381
-1.96232,1101.04,458.95,-1560.68,16.4795,-6.10352,-10.376
-1.96228,1102.57,486.921,-1590.46,15.2588,-4.27246,-11.5967
-1.96224,1126.08,455.193,-1578.35,13.4277,-9.15527,-16.4795
-1.9622,1078.07,542.029,-1622.19,13.4277,-11.5967,-17.0898
-1.96216,1047.74,561.372,-1610.64,12.8174,-9.76563,-22.583
-1.96212,1040.22,587.534,-1631.37,10.376,-9.15527,-26.8555
-1.96208,1011.14,627.751,-1640.56,13.4277,-8.54492,-17.7002
-1.96204,1009.19,617.036,-1626.78,15.2588,-9.15527,-18.3105
-1.962,972.312,647.234,-1619.82,15.2588,-7.32422,-14.0381
-1.96196,957.004,665.046,-1623.58,16.4795,-6.71387,-11.5967
-1.96192,981.914,671.726,-1655.45,15.2588,-6.10352,-17.0898
-1.96188,895.217,700.671,-1596.86,14.0381,-6.10352,-19.5313
-1.96184,914.7,713.474,-1629.7,14.0381,-8.54492,-21.3623
-1.9618,871.421,731.843,-1602.15,10.376,-7.32422,-21.9727
-1.96176,964.38,716.118,-1677.44,15.2588,-6.71387,-20.1416
-1.96172,869.055,747.151,-1613.56,17.7002,-5.49316,-14.0381
-1.96168,839.275,768.164,-1606.19,14.6484,-3.05176,-18.9209
-1.96164,844.702,783.333,-1628.87,15.8691,-5.49316,-16.4795
-1.9616,930.981,753.552,-1690.66,18.3105,-6.71387,-19.5313
-1.96156,823.271,772.478,-1594.08,10.9863,-7.32422,-24.4141
-1.96152,812,812.695,-1626.36,12.8174,-3.66211,-21.3623
-1.96148,813.809,819.792,-1633.6,11.5967,-7.93457,-23.1934
-1.96144,799.893,819.792,-1620.38,10.376,-9.76563,-23.8037
-1.9614,796.97,845.259,-1647.52,15.2588,-1.2207,-13.4277
-1.96136,767.468,847.764,-1615.79,16.4795,-4.88281,-12.8174
-1.96132,769.695,857.644,-1628.31,12.8174,-6.10352,-19.5313
-1.96128,750.769,868.638,-1619.55,13.4277,-6.10352,-14.6484
-1.96124,750.908,866.829,-1615.65,9.76563,-5.49316,-21.3623
-1.9612,708.604,908.438,-1617.74,12.207,-4.88281,-21.9727
-1.96116,705.82,902.175,-1607.86,11.5967,-7.32422,-22.583
-1.96112,689.956,925.554,-1616.07,10.9863,-7.93457,-25.0244
-1.96108,671.03,962.432,-1636.25,17.0898,-3.05176,-17.7002
-1.96104,643.059,970.225,-1613.28,15.2588,-6.10352,-18.3105
-1.961,631.509,975.513,-1608.69,15.2588,-1.2207,-14.6484
-1.96096,615.227,989.011,-1606.05,17.0898,-3.66211,-10.9863
-1.96092,557.754,1019.07,-1574.88,14.0381,-1.83105,-17.7002
-1.96088,568.887,1023.11,-1595.19,13.4277,-3.66211,-23.1934
-1.96084,551.213,1037.3,-1589.63,12.8174,-6.10352,-25.6348
-1.9608,531.731,1052.61,-1584.9,12.8174,-3.66211,-21.9727
-1.96076,463.821,1096.44,-1554.98,14.0381,-4.27246,-19.5313
-1.96072,553.162,1064.3,-1617.74,16.4795,-1.83105,-16.4795
-1.96068,455.332,1097.42,-1552.75,19.5313,-2.44141,-13.4277
-1.96064,439.189,1114.53,-1554,18.9209,-4.27246,-15.2588
-1.9606,464.517,1105.77,-1566.53,19.5313,0,-15.8691
-1.96056,479.128,1088.51,-1560.54,12.8174,-4.88281,-21.3623
-1.96052,370.305,1158.23,-1529.09,12.207,-2.44141,-19.5313
-1.96048,355.137,1171.87,-1527.42,10.9863,-6.10352,-21.3623
-1.96044,291.819,1216.96,-1514.06,8.54492,-3.66211,-24.4141
-1.9604,292.515,1219.04,-1512.81,16.4795,-3.05176,-20.752
-1.96036,288.201,1212.36,-1501.68,14.0381,-4.27246,-18.9209
-1.96032,265.657,1221.55,-1488.87,17.7002,0,-17.7002
-1.96028,310.605,1230.04,-1546.07,17.7002,-1.2207,-19.5313
-1.96024,197.886,1206.8,-1401.62,12.207,-3.05176,-18.3105
-1.9602,226.97,1246.88,-1475.1,11.5967,-1.83105,-21.9727
-1.96016,200.251,1261.07,-1462.71,11.5967,-6.71387,-21.3623
-1.96012,136.655,1301.98,-1443.79,11.5967,-4.88281,-20.1416
-1.96008,69.5801,1317.85,-1392.3,15.2588,-1.2207,-15.8691
-1.96004,121.208,1321.6,-1451.72,17.7002,-0.610352,-14.6484
-1.96,120.791,1293.77,-1414.7,14.6484,0,-17.0898
-1.95996,140.969,1320.63,-1470.51,14.0381,1.2207,-16.4795
-1.95992,119.399,1268.58,-1379.49,8.54492,-3.66211,-25.0244
-1.95988,54.4116,1332.32,-1388.54,8.54492,-5.49316,-23.8037
-1.95984,53.7158,1339.14,-1394.52,10.376,-4.27246,-23.8037
-1.9598,99.917,1332.04,-1426.11,12.8174,-1.2207,-17.0898
-1.95976,-90.8716,1406.63,-1318.13,15.8691,1.83105,-14.6484
-1.95972,9.88037,1368.78,-1377.82,16.4795,-1.2207,-16.4795
-1.95968,-23.6572,1371.15,-1346.24,17.7002,1.2207,-11.5967
-1.95964,-61.7871,1400.93,-1340.25,17.7002,0.610352,-10.9863
-1.9596,-66.5186,1401.9,-1334.69,16.4795,-1.83105,-14.0381
-1.95956,-98.5254,1421.94,-1324.8,11.5967,-1.2207,-19.5313
-1.95952,-82.6611,1410.11,-1325.08,14.6484,1.83105,-17.0898
-1.95948,-128.584,1427.78,-1299.48,7.93457,-1.2207,-23.1934
-1.95944,-109.937,1415.4,-1304.77,12.8174,-1.2207,-21.9727
-1.9594,-114.668,1426.53,-1312.14,15.2588,0,-14.0381
-1.95936,-194.824,1480.8,-1288.21,15.8691,3.05176,-12.8174
-1.95932,-245.2,1489.01,-1242.7,15.8691,4.27246,-12.207
-1.95928,-224.883,1518.1,-1298.64,13.4277,1.2207,-16.4795
-1.95924,-296.689,1525.89,-1231.98,13.4277,-1.83105,-17.7002
-1.9592,-294.88,1519.63,-1226.56,11.5967,-1.2207,-21.3623
-1.95916,-332.036,1519.77,-1190.38,8.54492,-2.44141,-23.1934
-1.95912,-356.389,1531.32,-1175.9,10.376,-1.83105,-20.752
-1.95908,-250.21,1472.45,-1222.8,13.4277,-3.05176,-17.0898
-1.95904,-391.04,1534.38,-1141.81,13.4277,5.49316,-14.6484
-1.959,-439.189,1566.67,-1128.59,13.4277,3.05176,-12.207
-1.95896,-462.568,1563.19,-1102.01,17.7002,2.44141,-8.54492
-1.95892,-572.783,1623.44,-1057.62,10.376,0,-16.4795
-1.95888,-440.859,1562.63,-1120.24,7.93457,-1.2207,-19.5313
-1.95884,-532.844,1592.55,-1060.12,7.32422,1.2207,-19.5313
-1.9588,-558.728,1600.2,-1040.78,9.15527,-1.2207,-17.7002
-1.95876,-548.987,1611.47,-1064.58,7.32422,0,-20.752
-1.95872,-632.761,1621.63,-988.872,9.76563,1.2207,-14.6484
-1.95868,-631.787,1611.2,-980.383,12.8174,2.44141,-10.9863
-1.95864,-644.172,1611.2,-967.441,14.6484,4.88281,-10.376
-1.9586,-682.163,1655.45,-980.244,10.9863,1.83105,-12.207
-1.95856,-706.516,1611.06,-899.81,10.376,-1.83105,-17.0898
-1.95852,-685.781,1608.41,-923.745,9.76563,-1.2207,-17.0898
-1.95848,-694.966,1615.37,-920.823,6.71387,-0.610352,-21.3623
-1.95844,-704.429,1605.77,-899.253,7.93457,-1.2207,-18.9209
-1.9584,-724.885,1629.15,-906.907,10.376,1.2207,-15.2588
-1.95836,-739.08,1608.41,-871.421,10.376,2.44141,-13.4277
-1.95832,-749.517,1610.64,-861.68,12.207,-0.610352,-14.6484
-1.95828,-770.53,1611.61,-839.136,15.2588,6.10352,-7.93457
-1.95824,-672.283,1566.67,-891.042,15.2588,3.66211,-19.5313
-1.9582,-795.718,1615.37,-819.375,9.15527,-2.44141,-15.2588
-1.95816,-792.935,1606.33,-813.948,11.5967,-0.610352,-18.9209
-1.95812,-800.867,1602.99,-804.624,7.93457,0.610352,-17.7002
-1.95808,-719.597,1599.23,-882.693,9.76563,4.27246,-12.8174
-1.95804,-850.686,1616.76,-766.216,7.32422,4.27246,-9.76563
-1.958,-850.825,1606.33,-757.449,14.0381,3.05176,-10.9863
-1.95796,-852.078,1599.51,-747.847,9.15527,4.27246,-11.5967
-1.95792,-815.339,1602.43,-791.404,8.54492,1.2207,-17.7002
-1.95788,-890.625,1597.28,-708.047,7.93457,1.83105,-20.1416
-1.95784,-895.496,1600.76,-706.655,6.10352,2.44141,-17.7002
-1.9578,-907.881,1595.47,-689.26,6.10352,0,-18.3105
-1.95776,-906.489,1607.86,-703.594,6.10352,1.2207,-15.8691
-1.95772,-950.603,1599.65,-649.878,7.93457,1.2207,-12.8174
-1.95768,-962.571,1594.78,-634.153,11.5967,3.05176,-7.93457
-1.95764,-982.053,1594.36,-614.392,10.376,2.44141,-10.9863
-1.9576,-986.646,1626.09,-644.172,6.10352,0,-14.0381
-1.95756,-977.878,1547.88,-563.32,5.49316,0.610352,-15.8691
-1.95752,-1034.79,1586.43,-552.327,7.93457,-1.2207,-16.4795
-1.95748,-1048.43,1584.9,-535.906,4.27246,-0.610352,-14.6484
-1.95744,-1137.22,1586.84,-442.668,4.88281,1.2207,-16.4795
-1.9574,-1121.21,1581.56,-462.29,9.15527,1.83105,-12.8174
-1.95736,-1096.58,1568.47,-471.057,10.376,3.66211,-6.71387
-1.95732,-1119.4,1567.22,-448.513,8.54492,4.27246,-9.15527
-1.95728,-1136.52,1566.39,-430.144,12.207,3.05176,-9.76563
-1.95724,-1221.69,1573.34,-351.24,6.10352,2.44141,-12.207
-1.9572,-1152.52,1537.86,-386.865,2.44141,0.610352,-15.8691
-1.95716,-1178.83,1541.34,-364.043,3.05176,1.2207,-15.2588
-1.95712,-1228.92,1552.19,-332.454,6.10352,1.2207,-13.4277
-1.95708,-1172.29,1542.17,-378.655,9.15527,6.71387,-8.54492
-1.95704,-1180.08,1495.28,-315.476,9.76563,3.05176,-6.71387
-1.957,-1239.36,1519.49,-281.104,8.54492,3.05176,-9.76563
-1.95696,-1253,1514.34,-260.786,7.32422,6.71387,-6.10352
-1.95692,-1200.67,1495.97,-302.256,6.71387,3.05176,-8.54492
-1.95688,-1243.95,1501.26,-261.899,1.2207,1.2207,-17.7002
-1.95684,-1267.05,1473.15,-207.349,2.44141,0.610352,-14.0381
-1.9568,-1280,1468.28,-197.19,4.88281,1.83105,-12.207
-1.95676,-1289.18,1466.47,-177.429,-3.05176,-1.2207,-9.15527
-1.95672,-1301.56,1444.06,-144.309,1.83105,0.610352,-12.207
-1.95668,-1317.15,1443.51,-125.94,5.49316,4.88281,-6.10352
-1.95664,-1313.53,1438.08,-125.662,8.54492,3.66211,-5.49316
-1.9566,-1322.02,1399.53,-76.1206,4.27246,3.05176,-6.10352
-1.95656,-1306.99,1395.5,-90.5933,2.44141,1.83105,-9.76563
-1.95652,-1362.8,1402.87,-40.7739,-1.83105,0,-16.4795
-1.95648,-1362.24,1381.86,-21.8481,1.2207,-0.610352,-14.6484
-1.95644,-1351.94,1381.44,-29.6411,1.2207,3.05176,-15.8691
-1.9564,-1350.55,1345.26,4.03564,0.610352,1.2207,-13.4277
-1.95636,-1362.66,1363.35,-5.42725,4.88281,2.44141,-7.93457
-1.95632,-1379.63,1327.59,50.6543,6.10352,1.83105,-7.32422
-1.95628,-1368.92,1312.14,55.6641,-0.610352,1.83105,-10.9863
-1.95624,-1419.99,1336.63,81.9653,1.2207,1.2207,-11.5967
-1.9562,-1298.78,1264.69,35.0684,-1.2207,-0.610352,-12.8174
-1.95616,-1409.55,1288.21,118.564,-3.66211,-3.66211,-16.4795
-1.95612,-1507.1,1340.67,162.957,0.610352,0.610352,-8.54492
-1.95608,-1467.17,1319.24,143.196,1.83105,3.66211,-6.71387
-1.95604,-1495.28,1306.44,185.361,3.66211,3.05176,-4.27246
-1.956,-1475.65,1263.99,211.663,3.66211,3.66211,-4.27246
-1.95596,-1485.12,1244.37,239.216,3.66211,3.05176,-9.15527
-1.95592,-1520.05,1257.73,260.369,0,2.44141,-10.376
-1.95588,-1404.27,1176.46,229.753,-2.44141,0,-12.8174
-1.95584,-1526.31,1209.3,317.146,-4.27246,2.44141,-10.9863
-1.9558,-1535.35,1193.58,341.221,-0.610352,-0.610352,-9.15527
-1.95576,-1511.28,1154.19,355.554,0.610352,0,-3.66211
-1.95572,-1618.99,1188.43,428.335,-0.610352,3.05176,-3.66211
-1.95568,-1576.41,1145.15,430.562,4.88281,4.27246,-3.66211
-1.95564,-1575.57,1126.78,447.4,2.44141,2.44141,-1.83105
-1.9556,-1607.3,1152.25,450.461,-1.83105,1.83105,-2.44141
-1.95556,-1631.24,1101.73,521.851,-4.88281,1.2207,-9.76563
-1.95552,-1589.9,1076.82,512.388,-7.32422,-2.44141,-14.0381
-1.95548,-1613.84,1061.37,551.074,-4.27246,3.66211,-9.76563
-1.95544,-1627.62,1076.13,546.343,-6.10352,-1.83105,-7.32422
-1.9554,-1488.18,935.435,556.919,-2.44141,0.610352,-4.27246
-1.95536,-1595.75,989.568,607.434,0,2.44141,0
-1.95532,-1627.06,986.646,638.606,-1.2207,3.05176,1.83105
-1.95528,-1616.9,963.962,651.687,-2.44141,3.05176,-1.2207
-1.95524,-1574.18,953.247,612.722,-6.10352,1.83105,-7.32422
-1.9552,-1626.09,933.625,692.878,-6.10352,0.610352,-8.54492
-1.95516,-1624.28,907.603,714.448,-6.10352,-1.2207,-10.376
-1.95512,-1625.81,900.784,725.164,-7.32422,0,-10.376
-1.95508,-1551.64,893.687,655.305,-4.88281,0.610352,-3.05176
-1.95504,-1620.52,859.453,758.701,-4.88281,0.610352,-4.88281
-1.955,-1627.62,856.948,770.53,-3.66211,1.83105,0.610352
-1.95496,-1623.3,840.527,781.384,-4.88281,1.2207,-1.2207
-1.95492,-1593.94,804.902,789.316,-6.71387,0.610352,-4.88281
-1.95488,-1635.27,819.375,814.783,-7.32422,0,-4.88281
-1.95484,-1620.38,808.381,812.417,-6.71387,-1.83105,-6.10352
-1.9548,-1621.08,792.239,826.333,-12.207,-1.2207,-6.71387
-1.95476,-1604.24,773.87,825.359,-7.93457,0,-4.27246
-1.95472,-1602.43,760.649,841.501,-4.88281,3.05176,-1.2207
-1.95468,-1610.08,744.924,864.602,-3.05176,2.44141,-1.2207
-1.95464,-1602.01,724.468,874.9,-1.83105,3.05176,3.05176
-1.9546,-1607.58,714.587,893.826,0,0.610352,5.49316
-1.95456,-1602.43,695.94,905.098,-6.10352,0.610352,-6.10352
-1.95452,-1598.12,693.713,903.845,-9.15527,-3.05176,-3.05176
-1.95448,-1612.17,677.571,935.295,-3.05176,0.610352,-1.2207
-1.95444,-1553.44,641.111,912.056,-11.5967,8.54492,-5.49316
-1.9544,-1647.52,695.801,940.444,-3.05176,5.49316,3.66211
-1.95436,-1600.34,624.272,974.121,-2.44141,1.83105,1.2207
-1.95432,-1603.13,602.981,997.917,-4.27246,0.610352,6.10352
-1.95428,-1581.97,583.916,998.196,-3.05176,3.66211,5.49316
-1.95424,-1632.49,572.366,1059.57,-15.2588,-6.71387,-15.8691
-1.9542,-1576.82,543.838,1032.57,-9.76563,1.2207,-4.27246
-1.95416,-1577.8,524.355,1052.61,-9.76563,0,-2.44141
-1.95412,-1589.9,516.841,1070,-7.93457,0.610352,-1.2207
-1.95408,-1527,455.471,1068.33,-2.44141,2.44141,3.66211
-1.95404,-1555.95,461.455,1092.55,-1.83105,3.66211,9.15527
-1.954,-1559.99,440.859,1115.23,-2.44141,0.610352,3.66211
-1.95396,-1554.84,421.238,1133.18,-3.05176,0.610352,4.88281
-1.95392,-1562.77,403.286,1156,-7.93457,2.44141,-1.2207
-1.95388,-1538.55,363.765,1177.71,-9.15527,-1.2207,-4.88281
-1.95384,-1538.55,362.095,1175.9,-8.54492,-2.44141,-3.05176
-1.9538,-1518.93,335.654,1180.91,-12.8174,-3.05176,-4.27246
-1.95376,-1541.62,335.237,1204.57,-9.76563,-1.2207,0.610352
-1.95372,-1458.96,282.078,1185.64,-8.54492,-1.2207,1.83105
-1.95368,-1501.54,274.146,1226,-7.32422,0.610352,8.54492
-1.95364,-1493.05,257.307,1234.77,-3.66211,-3.05176,9.15527
-1.9536,-1481.64,247.705,1231.98,-4.88281,0.610352,7.32422
-1.95356,-1480.11,210.828,1268.58,-8.54492,-1.2207,3.05176
-1.95352,-1475.1,205.261,1268.44,-9.15527,-2.44141,-1.2207
-1.95348,-1466.05,186.057,1278.33,-10.9863,-1.2207,0.610352
-1.95344,-1410.39,140.134,1268.86,-9.15527,-0.610352,3.05176
-1.9534,-1456.17,144.031,1309.64,-3.66211,-0.610352,8.54492
-1.95336,-1444.76,132.063,1314.23,-6.71387,-0.610352,9.15527
-1.95332,-1422.36,104.788,1316.59,-3.05176,1.83105,14.6484
-1.95328,-1422.22,68.606,1356.39,-4.88281,-0.610352,9.76563
-1.95324,-1372.26,55.6641,1316.04,-8.54492,1.83105,9.15527
-1.9532,-1397.17,84.1919,1306.16,-7.32422,0.610352,7.32422
-1.95316,-1439.89,63.7354,1368.78,-7.93457,-2.44141,6.10352
-1.95312,-1437.39,22.2656,1413.17,-9.76563,-1.83105,2.44141
-1.95308,-1390.07,-24.6313,1416.93,-8.54492,0,10.376
-1.95304,-1371.98,-10.8545,1381.16,-8.54492,-3.66211,6.71387
-1.953,-1356.67,-49.8193,1406.77,-8.54492,1.83105,9.76563
-1.95296,-1334.96,-82.2437,1422.36,-4.27246,3.66211,9.76563
-1.95292,-1338.44,-81.4087,1420.96,-4.88281,0.610352,14.0381
-1.95288,-1343.73,-84.6094,1425.14,-6.10352,-2.44141,12.207
-1.95284,-1308.38,-117.451,1424.03,-9.15527,-1.83105,5.49316
-1.9528,-1304.63,-137.073,1441.14,-9.15527,-1.2207,9.76563
-1.95276,-1317.29,-148.345,1464.38,-10.376,-1.2207,9.15527
-1.95272,-1306.57,-167.41,1467.58,-3.05176,3.05176,15.2588
-1.95268,-1264.83,-211.106,1475.38,-6.71387,0,12.8174
-1.95264,-1254.11,-232.119,1483.45,-8.54492,0,9.15527
-1.9526,-1233.1,-258.003,1491.1,-6.10352,3.05176,13.4277
-1.95256,-1249.52,-274.146,1521.99,-8.54492,-2.44141,7.93457
-1.95252,-1200.4,-313.945,1511.42,-10.376,-3.05176,7.93457
-1.95248,-1193.99,-324.382,1516.85,-8.54492,-1.83105,10.9863
-1.95244,-1190.38,-373.923,1566.39,-10.9863,-3.05176,8.54492
-1.9524,-1139.44,-382.551,1522.27,-10.376,0,11.5967
-1.95236,-1150.99,-409.131,1558.32,-6.10352,-1.2207,12.8174
-1.95232,-1125.53,-434.041,1558.04,-7.93457,0.610352,15.8691
-1.95228,-1000.7,-491.931,1492.35,-2.44141,-9.76563,4.88281
-1.95224,-1121.21,-457.141,1573.62,-9.76563,-3.05176,7.93457
-1.9522,-1087.12,-506.404,1592.13,-9.76563,-2.44141,7.32422
-1.95216,-1061.37,-524.495,1584.9,-7.93457,-3.05176,7.93457
-1.95212,-1034.38,-552.327,1585.17,-16.4795,-5.49316,2.44141
-1.95208,-1033.26,-575.706,1608.83,-9.76563,-4.88281,7.93457
-1.95204,-988.315,-601.172,1589.21,-6.10352,1.2207,17.0898
-1.952,-991.238,-616.619,1605.07,-9.76563,-6.10352,17.0898
-1.95196,-971.616,-641.389,1610.22,-9.15527,-1.83105,15.2588
-1.95192,-931.26,-686.755,1618.43,-12.207,-1.2207,12.207
-1.95188,-934.46,-678.684,1609.53,-9.76563,-3.05176,14.0381
-1.95184,-911.36,-693.157,1604.24,-12.8174,-4.27246,6.71387
-1.9518,-913.308,-702.063,1614.4,-12.8174,-4.88281,8.54492
-1.95176,-974.26,-663.933,1630.4,-10.376,-4.27246,11.5967
-1.95172,-883.667,-737.131,1619.13,-7.93457,-4.27246,15.8691
-1.95168,-878.101,-744.089,1620.1,-9.76563,-4.27246,14.6484
-1.95164,-869.89,-753.413,1622.33,-3.05176,-1.2207,17.7002
-1.9516,-847.625,-767.468,1612.73,-6.10352,-4.27246,17.7002
-1.95156,-870.864,-751.326,1616.76,-14.6484,-4.88281,7.32422
-1.95152,-827.029,-785.837,1612.03,-12.8174,-7.32422,8.54492
-1.95148,-797.249,-807.964,1602.43,-14.0381,-7.93457,4.27246
-1.95144,-807.268,-817.705,1625.11,-12.8174,-3.66211,4.27246
-1.9514,-793.491,-797.527,1587.4,-5.49316,-2.44141,15.8691
-1.95136,-772.756,-836.492,1606.88,-7.32422,-3.66211,13.4277
-1.95132,-756.057,-860.706,1615.51,-7.93457,-1.2207,16.4795
-1.95128,-738.662,-866.829,1603.96,-5.49316,-0.610352,19.5313
-1.95124,-832.874,-807.129,1635.83,-12.207,-4.88281,10.9863
-1.9512,-714.587,-902.593,1617.46,-7.32422,-6.10352,9.76563
-1.95116,-699.558,-908.298,1606.6,-9.76563,-4.88281,13.4277
-1.95112,-705.125,-920.405,1623.16,-11.5967,-7.93457,9.76563
-1.95108,-659.341,-968.276,1626.5,-10.376,-6.10352,10.376
-1.95104,-629.421,-964.241,1591.3,-8.54492,-5.49316,17.7002
-1.951,-632.483,-972.312,1603.96,-10.9863,-2.44141,18.3105
-1.95096,-605.208,-991.516,1594.64,-10.9863,-4.88281,15.8691
-1.95092,-544.255,-1018.1,1562.63,-13.4277,-6.71387,14.6484
-1.95088,-561.511,-1024.22,1581.83,-12.8174,-5.49316,11.5967
-1.95084,-544.673,-1042.03,1585.03,-14.0381,-7.93457,9.15527
-1.9508,-523.521,-1058.31,1580.16,-9.76563,-9.15527,12.207
-1.95076,-459.089,-1104.93,1564.58,-10.376,-4.88281,10.9863
-1.95072,-477.876,-1128.45,1608.97,-8.54492,-4.88281,13.4277
-1.95068,-450.322,-1116.62,1565.41,-6.71387,-3.05176,12.8174
-1.95064,-436.685,-1130.26,1564.44,-9.76563,-7.32422,15.8691
-1.9506,-319.651,-1192.05,1514.62,-8.54492,-6.10352,16.4795
-1.95056,-309.91,-1204.29,1521.16,-12.8174,-9.76563,6.10352
-1.95052,-370.444,-1179.8,1550.94,-14.0381,-8.54492,8.54492
-1.95048,-352.493,-1189.4,1539.81,-9.76563,-7.93457,9.76563
